X1,Y1,X2,Y2,object name,mpageid,X-centre,Y-centre,dimention,Y-Image Dimentions,X-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,all_QIDs_x,wikidata_URL,all_QIDs_y,URI has on the left,all_QIDs_x,URI has on the right,all_QIDs_y,URI has on the top
94,47,117,76,chair,M77348159.jpg,105.5,61.5,"(200, 132)",132,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
40,23,139,123,person,M77359859.jpg,89.5,73.0,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
145,34,155,65,person,M77364472.jpg,150.0,49.5,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
156,36,167,66,person,M77364472.jpg,161.5,51.0,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
166,38,175,66,person,M77364472.jpg,170.5,52.0,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
173,35,182,67,person,M77364472.jpg,177.5,51.0,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
128,35,136,63,person,M77364472.jpg,132.0,49.0,"(200, 133)",133,200,na,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
137,39,145,62,person,M77364472.jpg,141.0,50.5,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
81,36,88,66,person,M77364472.jpg,84.5,51.0,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
91,26,115,63,person,M77364472.jpg,103.0,44.5,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
57,34,66,68,person,M77364472.jpg,61.5,51.0,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
178,37,198,67,person,M77364472.jpg,188.0,52.0,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
63,135,98,224,person,M77364481.jpg,80.5,179.5,"(200, 301)",301,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
144,132,171,211,person,M77364481.jpg,157.5,171.5,"(200, 301)",301,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
171,138,197,208,person,M77364481.jpg,184.0,173.0,"(200, 301)",301,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
37,216,72,226,skateboard,M77364481.jpg,54.5,221.0,"(200, 301)",301,200,skateboard,na,na,skateboard,na,Q15783,http://www.wikidata.org/entity/Q15783,Q15783,http://www.wikidata.org/entity/Q15783,,,,
82,66,128,107,person,M7750107.jpg,105.0,86.5,"(200, 149)",149,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
11,33,178,240,chair,M77603412.jpg,94.5,136.5,"(200, 293)",293,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
16,39,195,235,scissors,M77603412.jpg,105.5,137.0,"(200, 293)",293,200,na,na,na,na,scissors,Q40847,http://www.wikidata.org/entity/Q40847,,,,,,
23,30,124,128,horse,M77666670.jpg,73.5,79.0,"(200, 133)",133,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
60,1,185,124,umbrella,M77716584.jpg,122.5,62.5,"(200, 133)",133,200,na,na,na,na,umbrella,Q41607,http://www.wikidata.org/entity/Q41607,,,,,,
79,59,121,95,bicycle,M77740868.jpg,100.0,77.0,"(200, 150)",150,200,na,na,na,na,bicycle,Q11442,http://www.wikidata.org/entity/Q11442,,,,,,
153,58,191,93,bicycle,M77740868.jpg,172.0,75.5,"(200, 150)",150,200,na,bicycle,na,na,na,Q11442,http://www.wikidata.org/entity/Q11442,,,Q11442,http://www.wikidata.org/entity/Q11442,,
43,57,73,93,bicycle,M77740868.jpg,58.0,75.0,"(200, 150)",150,200,bicycle,na,na,na,na,Q11442,http://www.wikidata.org/entity/Q11442,Q11442,http://www.wikidata.org/entity/Q11442,,,,
15,58,44,94,bicycle,M77740868.jpg,29.5,76.0,"(200, 150)",150,200,bicycle,na,na,na,na,Q11442,http://www.wikidata.org/entity/Q11442,Q11442,http://www.wikidata.org/entity/Q11442,,,,
72,30,122,140,person,M77846308.JPG,97.0,85.0,"(200, 143)",143,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
120,30,179,137,person,M77846308.JPG,149.5,83.5,"(200, 143)",143,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
42,79,103,261,person,M77948174.jpg,72.5,170.0,"(200, 301)",301,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
122,69,171,265,person,M77948174.jpg,146.5,167.0,"(200, 301)",301,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
4,20,169,106,umbrella,M77948174.jpg,86.5,63.0,"(200, 301)",301,200,na,na,umbrella,na,na,Q41607,http://www.wikidata.org/entity/Q41607,,,,,Q41607,http://www.wikidata.org/entity/Q41607
85,63,131,261,person,M77948174.jpg,108.0,162.0,"(200, 301)",301,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
104,90,127,112,sheep,M78073663.jpg,115.5,101.0,"(200, 137)",137,200,na,na,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
124,81,151,118,sheep,M78073663.jpg,137.5,99.5,"(200, 137)",137,200,na,sheep,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,,,Q7368,http://www.wikidata.org/entity/Q7368,,
60,72,98,103,sheep,M78073663.jpg,79.0,87.5,"(200, 137)",137,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
84,71,121,103,sheep,M78073663.jpg,102.5,87.0,"(200, 137)",137,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
12,71,32,99,sheep,M78073663.jpg,22.0,85.0,"(200, 137)",137,200,sheep,na,na,na,na,Q7368,http://www.wikidata.org/entity/Q7368,Q7368,http://www.wikidata.org/entity/Q7368,,,,
54,69,80,88,sheep,M78073663.jpg,67.0,78.5,"(200, 137)",137,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
150,82,177,119,sheep,M78073663.jpg,163.5,100.5,"(200, 137)",137,200,na,sheep,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,,,Q7368,http://www.wikidata.org/entity/Q7368,,
84,64,102,80,horse,M78073663.jpg,93.0,72.0,"(200, 137)",137,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
13,24,187,180,bowl,M7823406.jpg,100.0,102.0,"(200, 181)",181,200,na,na,na,na,bowl,Q153988,http://www.wikidata.org/entity/Q153988,,,,,,
16,14,182,163,orange,M7823406.jpg,99.0,88.5,"(200, 181)",181,200,na,na,na,na,orange,Q13191,http://www.wikidata.org/entity/Q13191,,,,,,
8,0,191,771,remote,M78237053.jpg,99.5,385.5,"(200, 771)",771,200,na,na,na,na,remote,Q185091,http://www.wikidata.org/entity/Q185091,,,,,,
0,13,200,147,keyboard,M78874959.jpg,100.0,80.0,"(200, 150)",150,200,na,na,na,na,keyboard,Q250,http://www.wikidata.org/entity/Q250,,,,,,
0,0,42,80,bottle,M78945116.jpg,21.0,40.0,"(200, 150)",150,200,bottle,na,bottle,na,na,Q80228,http://www.wikidata.org/entity/Q80228,Q80228,http://www.wikidata.org/entity/Q80228,,,Q80228,http://www.wikidata.org/entity/Q80228
105,26,200,65,bowl,M78945116.jpg,152.5,45.5,"(200, 150)",150,200,na,bowl,na,na,na,Q153988,http://www.wikidata.org/entity/Q153988,,,Q153988,http://www.wikidata.org/entity/Q153988,,
32,59,168,122,sandwich,M78945116.jpg,100.0,90.5,"(200, 150)",150,200,na,na,na,na,sandwich,Q28803,http://www.wikidata.org/entity/Q28803,,,,,,
65,0,101,61,wine,M78945116.jpg,83.0,30.5,"(200, 150)",150,200,na,na,wine,na,na,Q1531435,http://www.wikidata.org/entity/Q1531435,,,,,Q1531435,http://www.wikidata.org/entity/Q1531435
27,1,186,148,cake,M78958278.jpg,106.5,74.5,"(200, 150)",150,200,na,na,na,na,cake,Q13276,http://www.wikidata.org/entity/Q13276,,,,,,
98,63,113,100,person,M79052693.jpg,105.5,81.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
119,64,137,99,person,M79052693.jpg,128.0,81.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
152,61,200,150,person,M79052693.jpg,176.0,105.5,"(200, 150)",150,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
53,68,118,136,person,M79052693.jpg,85.5,102.0,"(200, 150)",150,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
2,102,61,148,laptop,M79052693.jpg,31.5,125.0,"(200, 150)",150,200,laptop,na,na,laptop,na,Q3962,http://www.wikidata.org/entity/Q3962,Q3962,http://www.wikidata.org/entity/Q3962,,,,
80,68,95,95,person,M79052693.jpg,87.5,81.5,"(200, 150)",150,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
38,63,51,84,person,M79052693.jpg,44.5,73.5,"(200, 150)",150,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
50,63,62,82,person,M79052693.jpg,56.0,72.5,"(200, 150)",150,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
66,48,117,109,person,M79071759.jpg,91.5,78.5,"(200, 112)",112,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
22,41,60,81,person,M79071759.jpg,41.0,61.0,"(200, 112)",112,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
45,51,80,96,person,M79071759.jpg,62.5,73.5,"(200, 112)",112,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
173,47,187,74,person,M79071759.jpg,180.0,60.5,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
133,59,189,112,person,M79071759.jpg,161.0,85.5,"(200, 112)",112,200,na,person,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
107,45,128,82,person,M79071759.jpg,117.5,63.5,"(200, 112)",112,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
144,87,158,96,cell,M79071759.jpg,151.0,91.5,"(200, 112)",112,200,na,cell,na,cell,na,Q17517,http://www.wikidata.org/entity/Q17517,,,Q17517,http://www.wikidata.org/entity/Q17517,,
0,63,35,109,laptop,M79071759.jpg,17.5,86.0,"(200, 112)",112,200,laptop,na,na,laptop,na,Q3962,http://www.wikidata.org/entity/Q3962,Q3962,http://www.wikidata.org/entity/Q3962,,,,
69,88,120,112,chair,M79071759.jpg,94.5,100.0,"(200, 112)",112,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
122,39,133,55,person,M79071759.jpg,127.5,47.0,"(200, 112)",112,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
143,44,161,62,person,M79071759.jpg,152.0,53.0,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
76,95,119,111,chair,M79071759.jpg,97.5,103.0,"(200, 112)",112,200,na,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
100,4,199,129,person,M79079940.jpg,149.5,66.5,"(200, 133)",133,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
46,16,108,122,person,M79079940.jpg,77.0,69.0,"(200, 133)",133,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
149,50,189,114,cow,M79125914.jpg,169.0,82.0,"(200, 133)",133,200,na,cow,na,na,na,Q830,http://www.wikidata.org/entity/Q830,,,Q830,http://www.wikidata.org/entity/Q830,,
107,40,120,63,horse,M79125914.jpg,113.5,51.5,"(200, 133)",133,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
80,48,109,96,horse,M79125914.jpg,94.5,72.0,"(200, 133)",133,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
39,36,70,69,cow,M79125914.jpg,54.5,52.5,"(200, 133)",133,200,cow,na,na,na,na,Q830,http://www.wikidata.org/entity/Q830,Q830,http://www.wikidata.org/entity/Q830,,,,
83,49,108,98,cow,M79125914.jpg,95.5,73.5,"(200, 133)",133,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
63,37,93,68,horse,M79125914.jpg,78.0,52.5,"(200, 133)",133,200,na,na,na,na,horse,Q726,http://www.wikidata.org/entity/Q726,,,,,,
15,34,192,233,person,M79145908.jpg,103.5,133.5,"(200, 254)",254,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
95,126,112,208,tie,M79145908.jpg,103.5,167.0,"(200, 254)",254,200,na,na,na,na,tie,Q44416,http://www.wikidata.org/entity/Q44416,,,,,,
32,11,181,132,bird,M79269299.jpg,106.5,71.5,"(200, 133)",133,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
33,36,167,164,stop,M79354968.png,100.0,100.0,"(200, 200)",200,200,na,na,na,na,stop,Q250429,http://www.wikidata.org/entity/Q250429,,,,,,
11,40,36,100,person,M79480227.jpg,23.5,70.0,"(200, 133)",133,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
164,65,189,112,chair,M79480227.jpg,176.5,88.5,"(200, 133)",133,200,na,chair,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
109,182,148,216,horse,M79690278.jpeg,128.5,199.0,"(200, 248)",248,200,na,na,na,horse,na,Q726,http://www.wikidata.org/entity/Q726,,,,,,
78,44,165,137,cow,M79726615.jpg,121.5,90.5,"(200, 200)",200,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
168,36,200,91,cow,M79726615.jpg,184.0,63.5,"(200, 200)",200,200,na,cow,na,na,na,Q830,http://www.wikidata.org/entity/Q830,,,Q830,http://www.wikidata.org/entity/Q830,,
113,28,175,86,cow,M79726615.jpg,144.0,57.0,"(200, 200)",200,200,na,cow,cow,na,na,Q830,http://www.wikidata.org/entity/Q830,,,Q830,http://www.wikidata.org/entity/Q830,Q830,http://www.wikidata.org/entity/Q830
22,77,89,134,sheep,M79726615.jpg,55.5,105.5,"(200, 200)",200,200,sheep,na,na,na,na,Q7368,http://www.wikidata.org/entity/Q7368,Q7368,http://www.wikidata.org/entity/Q7368,,,,
26,77,106,135,cow,M79726615.jpg,66.0,106.0,"(200, 200)",200,200,na,na,na,na,cow,Q830,http://www.wikidata.org/entity/Q830,,,,,,
112,81,184,134,chair,M79756397.jpg,148.0,107.5,"(200, 134)",134,200,na,chair,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
6,67,34,111,chair,M79756397.jpg,20.0,89.0,"(200, 134)",134,200,chair,na,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,Q15026,http://www.wikidata.org/entity/Q15026,,,,
62,39,86,58,tv,M79756397.jpg,74.0,48.5,"(200, 134)",134,200,na,na,na,na,tv,Q289,http://www.wikidata.org/entity/Q289,,,,,,
115,62,142,77,laptop,M79756397.jpg,128.5,69.5,"(200, 134)",134,200,na,na,na,na,laptop,Q3962,http://www.wikidata.org/entity/Q3962,,,,,,
37,64,63,109,chair,M79756397.jpg,50.0,86.5,"(200, 134)",134,200,chair,na,na,na,na,Q15026,http://www.wikidata.org/entity/Q15026,Q15026,http://www.wikidata.org/entity/Q15026,,,,
170,77,200,131,chair,M79756397.jpg,185.0,104.0,"(200, 134)",134,200,na,chair,na,chair,na,Q15026,http://www.wikidata.org/entity/Q15026,,,Q15026,http://www.wikidata.org/entity/Q15026,,
102,46,131,82,person,M79756397.jpg,116.5,64.0,"(200, 134)",134,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
68,64,81,87,chair,M79756397.jpg,74.5,75.5,"(200, 134)",134,200,na,na,na,na,chair,Q15026,http://www.wikidata.org/entity/Q15026,,,,,,
44,42,150,225,parking,M79773115.jpg,97.0,133.5,"(200, 267)",267,200,na,na,na,na,parking,Q953960,http://www.wikidata.org/entity/Q953960,,,,,,
3,88,29,105,car,M79806107.jpg,16.0,96.5,"(200, 150)",150,200,car,na,na,na,na,Q1420,http://www.wikidata.org/entity/Q1420,Q1420,http://www.wikidata.org/entity/Q1420,,,,
37,84,60,92,car,M79806107.jpg,48.5,88.0,"(200, 150)",150,200,car,na,na,na,na,Q1420,http://www.wikidata.org/entity/Q1420,Q1420,http://www.wikidata.org/entity/Q1420,,,,
0,92,11,110,car,M79806107.jpg,5.5,101.0,"(200, 150)",150,200,car,na,na,car,na,Q1420,http://www.wikidata.org/entity/Q1420,Q1420,http://www.wikidata.org/entity/Q1420,,,,
85,57,130,143,giraffe,M79912251.jpg,107.5,100.0,"(200, 267)",267,200,na,na,na,na,giraffe,Q862089,http://www.wikidata.org/entity/Q862089,,,,,,
134,72,200,98,couch,M79962780.jpg,167.0,85.0,"(200, 133)",133,200,na,couch,na,na,na,Q131514,http://www.wikidata.org/entity/Q131514,,,Q131514,http://www.wikidata.org/entity/Q131514,,
0,2,63,39,potted,M80038656.jpg,31.5,20.5,"(200, 133)",133,200,potted,na,potted,na,na,Q203834,http://www.wikidata.org/entity/Q203834,Q203834,http://www.wikidata.org/entity/Q203834,,,Q203834,http://www.wikidata.org/entity/Q203834
120,110,182,181,giraffe,M80045224.jpg,151.0,145.5,"(200, 182)",182,200,na,giraffe,na,giraffe,na,Q862089,http://www.wikidata.org/entity/Q862089,,,Q862089,http://www.wikidata.org/entity/Q862089,,
65,32,90,75,person,M80210189.jpg,77.5,53.5,"(200, 112)",112,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
1,5,91,108,person,M80210189.jpg,46.0,56.5,"(200, 112)",112,200,person,na,na,na,na,Q5,http://www.wikidata.org/entity/Q5,Q5,http://www.wikidata.org/entity/Q5,,,,
87,33,117,86,person,M80210189.jpg,102.0,59.5,"(200, 112)",112,200,na,na,na,na,person,Q5,http://www.wikidata.org/entity/Q5,,,,,,
121,21,164,107,person,M80210189.jpg,142.5,64.0,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
64,63,78,82,laptop,M80210189.jpg,71.0,72.5,"(200, 112)",112,200,na,na,na,na,laptop,Q3962,http://www.wikidata.org/entity/Q3962,,,,,,
163,7,199,111,person,M80210189.jpg,181.0,59.0,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
148,5,193,111,person,M80210189.jpg,170.5,58.0,"(200, 112)",112,200,na,person,na,na,na,Q5,http://www.wikidata.org/entity/Q5,,,Q5,http://www.wikidata.org/entity/Q5,,
116,52,153,86,apple,M8026834.JPG,134.5,69.0,"(199, 104)",104,199,na,apple,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,,
72,1,95,20,apple,M8026834.JPG,83.5,10.5,"(199, 104)",104,199,na,na,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,,,Q89,http://www.wikidata.org/entity/Q89
53,8,81,32,apple,M8026834.JPG,67.0,20.0,"(199, 104)",104,199,na,na,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,,,Q89,http://www.wikidata.org/entity/Q89
106,31,133,56,apple,M8026834.JPG,119.5,43.5,"(199, 104)",104,199,na,na,na,na,apple,Q89,http://www.wikidata.org/entity/Q89,,,,,,
101,68,138,102,apple,M8026834.JPG,119.5,85.0,"(199, 104)",104,199,na,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,,,,
47,71,90,103,apple,M8026834.JPG,68.5,87.0,"(199, 104)",104,199,na,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,,,,
94,11,118,35,apple,M8026834.JPG,106.0,23.0,"(199, 104)",104,199,na,na,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,,,Q89,http://www.wikidata.org/entity/Q89
78,17,105,43,apple,M8026834.JPG,91.5,30.0,"(199, 104)",104,199,na,na,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,,,Q89,http://www.wikidata.org/entity/Q89
40,40,80,71,apple,M8026834.JPG,60.0,55.5,"(199, 104)",104,199,na,na,na,na,apple,Q89,http://www.wikidata.org/entity/Q89,,,,,,
70,54,104,91,apple,M8026834.JPG,87.0,72.5,"(199, 104)",104,199,na,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,,,,
18,55,56,91,apple,M8026834.JPG,37.0,73.0,"(199, 104)",104,199,apple,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,Q89,http://www.wikidata.org/entity/Q89,,,,
107,4,130,28,apple,M8026834.JPG,118.5,16.0,"(199, 104)",104,199,na,na,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,,,Q89,http://www.wikidata.org/entity/Q89
121,23,147,49,apple,M8026834.JPG,134.0,36.0,"(199, 104)",104,199,na,apple,na,na,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,,
0,42,25,73,apple,M8026834.JPG,12.5,57.5,"(199, 104)",104,199,apple,na,na,na,na,Q89,http://www.wikidata.org/entity/Q89,Q89,http://www.wikidata.org/entity/Q89,,,,
138,40,168,74,apple,M8026834.JPG,153.0,57.0,"(199, 104)",104,199,na,apple,na,na,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,,
149,67,189,100,apple,M8026834.JPG,169.0,83.5,"(199, 104)",104,199,na,apple,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,,
0,2,199,104,dining,M8026834.JPG,99.5,53.0,"(199, 104)",104,199,na,na,na,na,dining,Q10578291,http://www.wikidata.org/entity/Q10578291,,,,,,
0,74,30,102,apple,M8026834.JPG,15.0,88.0,"(199, 104)",104,199,apple,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,Q89,http://www.wikidata.org/entity/Q89,,,,
90,40,124,71,apple,M8026834.JPG,107.0,55.5,"(199, 104)",104,199,na,na,na,na,apple,Q89,http://www.wikidata.org/entity/Q89,,,,,,
143,4,171,34,apple,M8026834.JPG,157.0,19.0,"(199, 104)",104,199,na,apple,apple,na,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,Q89,http://www.wikidata.org/entity/Q89
134,84,174,104,apple,M8026834.JPG,154.0,94.0,"(199, 104)",104,199,na,apple,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,Q89,http://www.wikidata.org/entity/Q89,,
84,89,124,104,apple,M8026834.JPG,104.0,96.5,"(199, 104)",104,199,na,na,na,apple,na,Q89,http://www.wikidata.org/entity/Q89,,,,,,
16,1,190,134,bench,M80342654.jpg,103.0,67.5,"(200, 150)",150,200,na,na,na,na,bench,Q204776,http://www.wikidata.org/entity/Q204776,,,,,,
16,26,173,124,zebra,M80343970.jpg,94.5,75.0,"(200, 149)",149,200,na,na,na,na,zebra,Q32789,http://www.wikidata.org/entity/Q32789,,,,,,
4,72,200,297,cat,M80507811.jpg,102.0,184.5,"(200, 356)",356,200,na,na,na,na,cat,Q146,http://www.wikidata.org/entity/Q146,,,,,,
159,40,179,123,fork,M80646213.jpg,169.0,81.5,"(200, 150)",150,200,na,fork,na,na,na,Q81881,http://www.wikidata.org/entity/Q81881,,,Q81881,http://www.wikidata.org/entity/Q81881,,
57,110,84,121,umbrella,M80694116.jpg,70.5,115.5,"(200, 133)",133,200,na,na,na,umbrella,na,Q41607,http://www.wikidata.org/entity/Q41607,,,,,,
135,113,165,128,umbrella,M80694116.jpg,150.0,120.5,"(200, 133)",133,200,na,umbrella,na,umbrella,na,Q41607,http://www.wikidata.org/entity/Q41607,,,Q41607,http://www.wikidata.org/entity/Q41607,,
94,100,109,110,umbrella,M80694116.jpg,101.5,105.0,"(200, 133)",133,200,na,na,na,umbrella,na,Q41607,http://www.wikidata.org/entity/Q41607,,,,,,
48,93,62,98,umbrella,M80694116.jpg,55.0,95.5,"(200, 133)",133,200,umbrella,na,na,umbrella,na,Q41607,http://www.wikidata.org/entity/Q41607,Q41607,http://www.wikidata.org/entity/Q41607,,,,
11,91,30,97,umbrella,M80694116.jpg,20.5,94.0,"(200, 133)",133,200,umbrella,na,na,umbrella,na,Q41607,http://www.wikidata.org/entity/Q41607,Q41607,http://www.wikidata.org/entity/Q41607,,,,
113,108,121,122,person,M80694116.jpg,117.0,115.0,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
20,51,178,122,umbrella,M80694116.jpg,99.0,86.5,"(200, 133)",133,200,na,na,na,na,umbrella,Q41607,http://www.wikidata.org/entity/Q41607,,,,,,
19,66,179,126,person,M80694116.jpg,99.0,96.0,"(200, 133)",133,200,na,na,na,person,na,Q5,http://www.wikidata.org/entity/Q5,,,,,,
46,13,115,120,bird,M80730735.jpg,80.5,66.5,"(200, 134)",134,200,na,na,na,na,bird,Q5113,http://www.wikidata.org/entity/Q5113,,,,,,
121,51,169,122,sheep,M80761929.jpg,145.0,86.5,"(200, 126)",126,200,na,sheep,na,sheep,na,Q7368,http://www.wikidata.org/entity/Q7368,,,Q7368,http://www.wikidata.org/entity/Q7368,,
171,54,189,83,dog,M80761929.jpg,180.0,68.5,"(200, 126)",126,200,na,dog,na,na,na,Q144,http://www.wikidata.org/entity/Q144,,,Q144,http://www.wikidata.org/entity/Q144,,
170,55,189,85,sheep,M80761929.jpg,179.5,70.0,"(200, 126)",126,200,na,sheep,na,na,na,Q7368,http://www.wikidata.org/entity/Q7368,,,Q7368,http://www.wikidata.org/entity/Q7368,,
25,5,189,55,banana,M80901655.jpg,107.0,30.0,"(200, 77)",77,200,na,na,na,na,banana,Q503,http://www.wikidata.org/entity/Q503,,,,,,
70,47,118,85,sheep,M80954075.jpg,94.0,66.0,"(200, 124)",124,200,na,na,na,na,sheep,Q7368,http://www.wikidata.org/entity/Q7368,,,,,,
31,13,127,54,sheep,M80954075.jpg,79.0,33.5,"(200, 124)",124,200,na,na,sheep,na,na,Q7368,http://www.wikidata.org/entity/Q7368,,,,,Q7368,http://www.wikidata.org/entity/Q7368
